/home/eduardburlacu/miniconda3/bin/conda run -n fedprox --no-capture-output python /home/eduardburlacu/Inference/code.py 
+---------------------------------------------------+
|             train/test log likelihood             |
+-------+---------------------+---------------------+
| # it. |      train loss     |      test loss      |
|  4486 | -0.20421853587066024 | -0.24231566127527898 |
|  4487 | -0.20421570416290089 | -0.24231376468602803 |
|  4488 | -0.20421287366649665 | -0.24231186937980018 |
|  4489 | -0.20421004438068885 | -0.24230997535567345 |
|  4490 | -0.2042072163047194  | -0.2423080826127271  |
|  4491 | -0.20420438943783126 | -0.2423061911500409  |
|  4492 | -0.20420156377926735 | -0.24230430096669547 |
|  4493 | -0.20419873932827173 | -0.24230241206177197 |
|  4494 | -0.2041959160840891  |  -0.242300524434353  |
|  4495 | -0.20419309404596464 | -0.24229863808352117 |
|  4496 | -0.20419027321314423 | -0.24229675300836045 |
|  4497 | -0.20418745358487433 | -0.2422948692079554  |
|  4498 | -0.20418463516040228 | -0.24229298668139163 |
|  4499 | -0.20418181793897555 | -0.24229110542775475 |
|  4500 | -0.20417900191984284 | -0.24228922544613216 |
|  4501 | -0.20417618710225327 | -0.24228734673561136 |
|  4502 | -0.20417337348545625 | -0.24228546929528083 |
|  4503 | -0.20417056106870246 | -0.2422835931242298  |
|  4504 | -0.20416774985124278 | -0.24228171822154873 |
|  4505 | -0.20416493983232883 | -0.24227984458632817 |
|  4506 | -0.2041621310112128  | -0.24227797221765976 |
|  4507 | -0.20415932338714776 |  -0.242276101114636  |
|  4508 | -0.20415651695938716 | -0.24227423127634992 |
|  4509 | -0.2041537117271852  | -0.24227236270189578 |
|  4510 | -0.2041509076897966  | -0.24227049539036827 |
|  4511 | -0.20414810484647694 | -0.24226862934086263 |
|  4512 | -0.20414530319648214 | -0.24226676455247584 |
|  4513 |  -0.204142502739069  | -0.2422649010243042  |
|  4514 | -0.20413970347349483 | -0.24226303875544622 |
|  4515 | -0.20413690539901766 | -0.24226117774499994 |
|  4516 | -0.2041341085148959  | -0.24225931799206543 |
|  4517 | -0.20413131282038896 | -0.24225745949574262 |
|  4518 | -0.20412851831475656 | -0.24225560225513207 |
|  4519 | -0.20412572499725934 | -0.2422537462693363  |
|  4520 | -0.20412293286715819 | -0.24225189153745716 |
|  4521 | -0.20412014192371505 | -0.24225003805859802 |
|  4522 | -0.20411735216619206 | -0.24224818583186342 |
|  4523 | -0.20411456359385233 | -0.2422463348563575  |
|  4524 | -0.2041117762059595  | -0.24224448513118632 |
|  4525 | -0.2041089900017776  | -0.2422426366554562  |
|  4526 | -0.2041062049805718  | -0.24224078942827398 |
|  4527 | -0.20410342114160726 | -0.24223894344874775 |
|  4528 | -0.2041006384841501  | -0.24223709871598637 |
|  4529 | -0.2040978570074673  | -0.24223525522909875 |
|  4530 | -0.20409507671082594 | -0.2422334129871955  |
|  4531 | -0.2040922975934941  | -0.24223157198938716 |
|  4532 | -0.20408951965474031 | -0.2422297322347857  |
|  4533 | -0.20408674289383355 | -0.24222789372250367 |
|  4534 | -0.20408396731004402 | -0.24222605645165413 |
|  4535 | -0.20408119290264182 | -0.24222422042135086 |
|  4536 | -0.20407841967089826 | -0.24222238563070914 |
|  4537 | -0.2040756476140847  | -0.24222055207884424 |
|  4538 | -0.2040728767314736  | -0.24221871976487208 |
|  4539 | -0.20407010702233783 | -0.24221688868791005 |
|  4540 | -0.20406733848595077 | -0.2422150588470755  |
|  4541 | -0.2040645711215866  | -0.24221323024148758 |
|  4542 | -0.20406180492852002 | -0.24221140287026505 |
|  4543 | -0.2040590399060264  | -0.24220957673252813 |
|  4544 | -0.20405627605338167 | -0.24220775182739768 |
|  4545 | -0.20405351336986235 |  -0.242205928153995  |
|  4546 | -0.2040507518547456  | -0.24220410571144246 |
|  4547 | -0.20404799150730923 | -0.2422022844988634  |
|  4548 | -0.20404523232683153 | -0.24220046451538096 |
|  4549 | -0.2040424743125916  | -0.2421986457601202  |
|  4550 | -0.20403971746386898 | -0.24219682823220623 |
|  4551 | -0.20403696177994385 | -0.24219501193076495 |
|  4552 | -0.2040342072600969  | -0.24219319685492352 |
|  4553 | -0.2040314539036098  | -0.2421913830038089  |
|  4554 | -0.20402870170976428 | -0.2421895703765498  |
|  4555 | -0.20402595067784327 | -0.24218775897227496 |
|  4556 | -0.20402320080712966 | -0.2421859487901142  |
|  4557 | -0.20402045209690742 | -0.2421841398291982  |
|  4558 | -0.20401770454646098 | -0.24218233208865805 |
|  4559 | -0.20401495815507537 | -0.2421805255676254  |
|  4560 | -0.20401221292203617 | -0.2421787202652334  |
|  4561 | -0.20400946884662954 | -0.2421769161806153  |
|  4562 | -0.2040067259281424  | -0.2421751133129054  |
|  4563 | -0.2040039841658622  | -0.24217331166123857 |
|  4564 | -0.20400124355907687 | -0.24217151122475034 |
|  4565 |  -0.203998504107075  | -0.2421697120025774  |
|  4566 | -0.20399576580914583 | -0.24216791399385645 |
|  4567 | -0.20399302866457922 | -0.2421661171977258  |
|  4568 | -0.20399029267266555 |  -0.242164321613324  |
|  4569 | -0.20398755783269565 | -0.24216252723979004 |
|  4570 | -0.20398482414396146 | -0.24216073407626426 |
|  4571 | -0.20398209160575484 | -0.2421589421218873  |
|  4572 | -0.20397936021736865 | -0.2421571513758009  |
|  4573 | -0.20397662997809632 | -0.24215536183714734 |
|  4574 | -0.20397390088723172 | -0.24215357350506914 |
|  4575 | -0.20397117294406947 | -0.2421517863787107  |
|  4576 | -0.20396844614790458 | -0.2421500004572159  |
|  4577 | -0.20396572049803305 | -0.24214821573973017 |
|  4578 | -0.20396299599375087 | -0.24214643222539942 |
|  4579 | -0.20396027263435504 | -0.24214464991337017 |
|  4580 | -0.2039575504191432  | -0.24214286880278993 |
|  4581 | -0.2039548293474133  | -0.24214108889280658 |
|  4582 | -0.2039521094184641  | -0.24213931018256912 |
|  4583 | -0.20394939063159467 | -0.24213753267122684 |
|  4584 |  -0.203946672986105  | -0.2421357563579302  |
|  4585 | -0.20394395648129543 | -0.24213398124183028 |
|  4586 | -0.20394124111646697 | -0.24213220732207827 |
|  4587 | -0.20393852689092123 | -0.24213043459782685 |
|  4588 | -0.20393581380396036 | -0.2421286630682291  |
|  4589 | -0.20393310185488717 | -0.24212689273243915 |
|  4590 | -0.20393039104300498 |  -0.242125123589611  |
|  4591 | -0.2039276813676176  | -0.24212335563890044 |
|  4592 | -0.20392497282802957 | -0.2421215888794633  |
|  4593 |  -0.203922265423546  | -0.2421198233104564  |
|  4594 | -0.20391955915347257 | -0.2421180589310368  |
|  4595 | -0.20391685401711532 | -0.24211629574036286 |
|  4596 | -0.20391415001378124 | -0.24211453373759348 |
|  4597 | -0.20391144714277765 | -0.24211277292188796 |
|  4598 | -0.20390874540341256 | -0.2421110132924072  |
|  4599 | -0.2039060447949944  | -0.24210925484831144 |
|  4600 | -0.2039033453168325  | -0.24210749758876246 |
|  4601 | -0.20390064696823615 | -0.2421057415129234  |
|  4602 |  -0.203897949748516  | -0.24210398661995644 |
|  4603 | -0.2038952536569827  | -0.24210223290902616 |
|  4604 | -0.20389255869294765 | -0.24210048037929652 |
|  4605 | -0.20388986485572283 | -0.24209872902993307 |
|  4606 | -0.20388717214462082 | -0.24209697886010167 |
|  4607 | -0.20388448055895472 | -0.2420952298689689  |
|  4608 | -0.2038817900980381  | -0.24209348205570247 |
|  4609 | -0.2038791007611856  | -0.24209173541946982 |
|  4610 | -0.2038764125477116  | -0.24208998995944025 |
|  4611 | -0.20387372545693172 | -0.2420882456747827  |
|  4612 | -0.20387103948816188 | -0.24208650256466777 |
|  4613 | -0.20386835464071865 | -0.2420847606282662  |
|  4614 | -0.2038656709139191  | -0.24208301986474964 |
|  4615 | -0.20386298830708083 | -0.24208128027329015 |
|  4616 | -0.20386030681952205 | -0.2420795418530607  |
|  4617 | -0.2038576264505618  | -0.24207780460323505 |
|  4618 | -0.20385494719951913 | -0.24207606852298766 |
|  4619 | -0.2038522690657141  | -0.24207433361149314 |
|  4620 | -0.20384959204846717 | -0.2420725998679281  |
|  4621 | -0.20384691614709943 | -0.24207086729146796 |
|  4622 | -0.20384424136093252 | -0.24206913588129056 |
|  4623 | -0.2038415676892884  | -0.2420674056365733  |
|  4624 | -0.20383889513149003 | -0.2420656765564951  |
|  4625 | -0.20383622368686058 | -0.2420639486402351  |
|  4626 | -0.20383355335472403 | -0.24206222188697285 |
|  4627 | -0.2038308841344046  | -0.24206049629588944 |
|  4628 | -0.20382821602522733 | -0.24205877186616562 |
|  4629 | -0.2038255490265177  | -0.24205704859698396 |
|  4630 | -0.20382288313760197 | -0.24205532648752665 |
|  4631 | -0.20382021835780667 | -0.24205360553697752 |
|  4632 | -0.20381755468645887 | -0.24205188574452005 |
|  4633 | -0.20381489212288656 | -0.24205016710933924 |
|  4634 | -0.20381223066641774 | -0.24204844963062067 |
|  4635 | -0.2038095703163816  | -0.24204673330755017 |
|  4636 | -0.20380691107210736 | -0.24204501813931467 |
|  4637 |  -0.203804252932925  | -0.24204330412510164 |
|  4638 | -0.20380159589816502 | -0.24204159126409927 |
|  4639 | -0.2037989399671586  | -0.24203987955549647 |
|  4640 | -0.20379628513923717 | -0.24203816899848257 |
|  4641 | -0.2037936314137331  | -0.24203645959224768 |
|  4642 | -0.2037909787899789  | -0.24203475133598293 |
|  4643 | -0.20378832726730806 | -0.2420330442288798  |
|  4644 | -0.20378567684505433 | -0.24203133827013062 |
|  4645 | -0.20378302752255195 | -0.2420296334589282  |
|  4646 | -0.20378037929913603 | -0.24202792979446602 |
|  4647 | -0.20377773217414188 | -0.24202622727593862 |
|  4648 | -0.20377508614690554 | -0.24202452590254075 |
|  4649 | -0.20377244121676358 | -0.2420228256734682  |
|  4650 | -0.2037697973830532  | -0.24202112658791694 |
|  4651 | -0.2037671546451119  | -0.24201942864508433 |
|  4652 | -0.20376451300227794 | -0.2420177318441678  |
|  4653 | -0.2037618724538899  | -0.24201603618436593 |
|  4654 | -0.2037592329992873  | -0.24201434166487742 |
|  4655 | -0.2037565946378099  | -0.24201264828490213 |
|  4656 | -0.20375395736879792 | -0.2420109560436403  |
|  4657 | -0.2037513211915924  | -0.24200926494029285 |
|  4658 | -0.2037486861055347  | -0.24200757497406172 |
|  4659 | -0.20374605210996688 | -0.2420058861441491  |
|  4660 | -0.20374341920423147 | -0.2420041984497579  |
|  4661 | -0.2037407873876714  | -0.24200251189009211 |
|  4662 | -0.20373815665963035 | -0.24200082646435572 |
|  4663 | -0.2037355270194525  | -0.24199914217175406 |
|  4664 | -0.20373289846648246 | -0.2419974590114925  |
|  4665 | -0.20373027100006552 | -0.24199577698277763 |
|  4666 | -0.20372764461954732 | -0.24199409608481634 |
|  4667 | -0.20372501932427428 | -0.24199241631681637 |
|  4668 | -0.20372239511359314 | -0.24199073767798623 |
|  4669 | -0.2037197719868513  | -0.24198906016753463 |
|  4670 | -0.20371714994339654 | -0.24198738378467108 |
|  4671 | -0.20371452898257744 | -0.24198570852860649 |
|  4672 | -0.20371190910374287 | -0.24198403439855137 |
|  4673 | -0.20370929030624232 | -0.24198236139371765 |
|  4674 | -0.20370667258942582 | -0.24198068951331733 |
|  4675 | -0.20370405595264393 | -0.24197901875656364 |
|  4676 | -0.20370144039524782 | -0.24197734912266988 |
|  4677 | -0.20369882591658872 | -0.24197568061085079 |
|  4678 | -0.20369621251601935 | -0.24197401322032092 |
|  4679 | -0.20369360019289204 | -0.24197234695029607 |
|  4680 |  -0.20369098894656   | -0.24197068179999243 |
|  4681 | -0.20368837877637702 | -0.2419690177686269  |
|  4682 | -0.20368576968169733 | -0.24196735485541696 |
|  4683 | -0.20368316166187575 | -0.2419656930595807  |
|  4684 | -0.20368055471626753 | -0.24196403238033728 |
|  4685 | -0.2036779488442286  | -0.24196237281690608 |
|  4686 | -0.20367534404511528 | -0.24196071436850716 |
|  4687 | -0.2036727403182843  | -0.24195905703436144 |
|  4688 | -0.2036701376630933  | -0.24195740081369033 |
|  4689 | -0.20366753607890015 |  -0.241955745705716  |
|  4690 | -0.20366493556506327 |  -0.241954091709661  |
|  4691 | -0.20366233612094164 | -0.2419524388247492  |
|  4692 | -0.2036597377458948  | -0.24195078705020429 |
|  4693 | -0.2036571404392827  | -0.24194913638525073 |
|  4694 | -0.20365454420046591 | -0.24194748682911446 |
|  4695 | -0.20365194902880546 |  -0.241945838381021  |
|  4696 | -0.2036493549236631  | -0.24194419104019713 |
|  4697 | -0.20364676188440078 | -0.24194254480587027 |
|  4698 | -0.20364416991038115 | -0.2419408996772684  |
|  4699 | -0.20364157900096735 | -0.24193925565361973 |
|  4700 | -0.20363898915552311 | -0.24193761273415343 |
|  4701 | -0.2036364003734124  | -0.24193597091809985 |
|  4702 | -0.20363381265400018 | -0.24193433020468924 |
|  4703 | -0.20363122599665154 | -0.2419326905931526  |
|  4704 | -0.2036286404007322  | -0.24193105208272173 |
|  4705 | -0.20362605586560822 | -0.2419294146726293  |
|  4706 | -0.20362347239064668 | -0.24192777836210805 |
|  4707 | -0.20362088997521466 | -0.24192614315039176 |
|  4708 | -0.20361830861867994 | -0.24192450903671456 |
|  4709 | -0.20361572832041086 | -0.24192287602031176 |
|  4710 | -0.20361314907977623 | -0.24192124410041876 |
|  4711 | -0.20361057089614534 | -0.24191961327627198 |
|  4712 | -0.20360799376888802 | -0.24191798354710783 |
|  4713 | -0.20360541769737459 | -0.24191635491216446 |
|  4714 | -0.20360284268097595 | -0.24191472737067948 |
|  4715 | -0.20360026871906342 | -0.24191310092189192 |
|  4716 | -0.20359769581100892 | -0.24191147556504078 |
|  4717 | -0.20359512395618473 | -0.24190985129936646 |
|  4718 | -0.20359255315396382 | -0.24190822812410961 |
|  4719 | -0.2035899834037195  | -0.24190660603851133 |
|  4720 | -0.20358741470482578 | -0.24190498504181362 |
|  4721 | -0.20358484705665694 | -0.2419033651332591  |
|  4722 |  -0.203582280458588  | -0.24190174631209085 |
|  4723 | -0.20357971490999432 | -0.24190012857755264 |
|  4724 | -0.20357715041025187 | -0.24189851192888892 |
|  4725 | -0.20357458695873704 | -0.24189689636534475 |
|  4726 | -0.20357202455482679 | -0.24189528188616582 |
|  4727 | -0.20356946319789856 | -0.24189366849059846 |
|  4728 | -0.20356690288733012 | -0.24189205617788972 |
|  4729 | -0.20356434362250006 | -0.24189044494728695 |
|  4730 | -0.20356178540278733 | -0.24188883479803824 |
|  4731 | -0.2035592282275715  | -0.24188722572939253 |
|  4732 | -0.20355667209623224 | -0.24188561774059927 |
|  4733 | -0.20355411700815013 | -0.24188401083090852 |
|  4734 | -0.20355156296270607 | -0.24188240499957075 |
|  4735 | -0.20354900995928155 | -0.24188080024583733 |
|  4736 | -0.20354645799725846 | -0.24187919656896045 |
|  4737 | -0.20354390707601921 | -0.2418775939681922  |
|  4738 |  -0.203541357194947  | -0.24187599244278588 |
|  4739 | -0.20353880835342492 | -0.24187439199199517 |
|  4740 | -0.20353626055083704 | -0.2418727926150747  |
|  4741 | -0.2035337137865678  | -0.24187119431127918 |
|  4742 | -0.20353116806000215 | -0.24186959707986425 |
|  4743 | -0.20352862337052546 | -0.2418680009200861  |
|  4744 | -0.2035260797175237  | -0.24186640583120197 |
|  4745 | -0.20352353710038315 | -0.24186481181246877 |
|  4746 | -0.20352099551849087 | -0.24186321886314474 |
|  4747 | -0.20351845497123405 | -0.24186162698248864 |
|  4748 | -0.20351591545800077 | -0.2418600361697597  |
|  4749 | -0.2035133769781793  | -0.2418584464242177  |
|  4750 | -0.20351083953115867 | -0.2418568577451235  |
|  4751 | -0.20350830311632806 | -0.24185527013173774 |
|  4752 | -0.2035057677330773  | -0.2418536835833224  |
|  4753 | -0.20350323338079687 | -0.24185209809914007 |
|  4754 | -0.20350070005887752 | -0.24185051367845325 |
|  4755 | -0.20349816776671062 | -0.24184893032052557 |
|  4756 | -0.20349563650368793 | -0.2418473480246214  |
|  4757 | -0.20349310626920172 | -0.24184576679000533 |
|  4758 | -0.2034905770626449  | -0.24184418661594276 |
|  4759 | -0.2034880488834105  | -0.2418426075016997  |
|  4760 | -0.20348552173089263 | -0.2418410294465428  |
|  4761 | -0.20348299560448532 | -0.24183945244973923 |
|  4762 | -0.20348047050358317 | -0.24183787651055647 |
|  4763 | -0.20347794642758174 | -0.24183630162826325 |
|  4764 | -0.20347542337587643 | -0.2418347278021288  |
|  4765 | -0.20347290134786353 | -0.24183315503142197 |
|  4766 | -0.20347038034293974 | -0.24183158331541363 |
|  4767 | -0.20346786036050218 | -0.24183001265337428 |
|  4768 | -0.20346534139994843 | -0.24182844304457535 |
|  4769 | -0.20346282346067665 | -0.24182687448828896 |
|  4770 | -0.20346030654208544 | -0.2418253069837876  |
|  4771 | -0.20345779064357386 | -0.24182374053034425 |
|  4772 | -0.20345527576454153 | -0.24182217512723322 |
|  4773 | -0.20345276190438838 | -0.24182061077372843 |
|  4774 | -0.20345024906251508 | -0.24181904746910518 |
|  4775 | -0.2034477372383224  | -0.24181748521263885 |
|  4776 | -0.20344522643121205 | -0.24181592400360585 |
|  4777 | -0.20344271664058586 | -0.24181436384128255 |
|  4778 | -0.20344020786584632 | -0.24181280472494657 |
|  4779 | -0.20343770010639622 | -0.24181124665387618 |
|  4780 | -0.20343519336163907 | -0.2418096896273493  |
|  4781 | -0.2034326876309787  | -0.2418081336446455  |
|  4782 | -0.20343018291381937 | -0.2418065787050444  |
|  4783 | -0.20342767920956603 | -0.24180502480782654 |
|  4784 | -0.20342517651762393 | -0.2418034719522724  |
|  4785 | -0.20342267483739865 | -0.24180192013766372 |
|  4786 | -0.20342017416829658 | -0.24180036936328278 |
|  4787 | -0.2034176745097246  | -0.2417988196284118  |
|  4788 | -0.20341517586108956 | -0.2417972709323348  |
|  4789 | -0.20341267822179923 | -0.24179572327433496 |
|  4790 | -0.20341018159126192 | -0.24179417665369698 |
|  4791 | -0.20340768596888595 | -0.24179263106970603 |
|  4792 | -0.20340519135408047 | -0.24179108652164746 |
|  4793 | -0.2034026977462551  | -0.24178954300880776 |
|  4794 | -0.20340020514481982 | -0.24178800053047347 |
|  4795 | -0.20339771354918512 | -0.24178645908593221 |
|  4796 | -0.20339522295876186 | -0.24178491867447163 |
|  4797 | -0.2033927333729616  | -0.24178337929538074 |
|  4798 | -0.20339024479119605 | -0.2417818409479483  |
|  4799 | -0.20338775721287766 | -0.24178030363146397 |
|  4800 | -0.20338527063741918 | -0.24177876734521841 |
|  4801 | -0.20338278506423407 | -0.2417772320885022  |
|  4802 | -0.20338030049273584 | -0.24177569786060688 |
|  4803 | -0.2033778169223389  | -0.24177416466082444 |
|  4804 | -0.20337533435245786 | -0.2417726324884476  |
|  4805 | -0.20337285278250783 | -0.24177110134276947 |
|  4806 | -0.20337037221190443 | -0.2417695712230838  |
|  4807 | -0.2033678926400637  | -0.2417680421286851  |
|  4808 | -0.2033654140664023  | -0.2417665140588681  |
|  4809 | -0.20336293649033713 | -0.24176498701292815 |
|  4810 | -0.20336045991128568 | -0.24176346099016174 |
|  4811 | -0.2033579843286659  | -0.24176193598986553 |
